,id,text,created_at,retweets,replies,likes,lang,score,norm_score,politican,rank,links,classification category,classification source,open in twitter [yes/no],verified from twitter only [yes/no],translated_text,toxicity score,inflammatory score
2699,1538913060747939840,"Proud to announce tht my bro Khurram Ellahi @pidepk book on Iqbal has been translated into Danish Language by Dr Huma Khan, a moment for pride for all of us that Iqbal's work wil be introduced to Danish audience @dkinpk @PakinDenmark ,hats off to @SikandaSIDDIQUE for hosting this https://t.co/BCj5tAXzOr",2022-06-20T15:53:59.000Z,40,11,194,en,79.39393939393939,0.002926213624763362,ShehryarAfridi1,bottom 10%,https://t.co/BCj5tAXzOr,social media ,twitter,yes,yes,"Proud to announce tht my bro Khurram Ellahi @pidepk book on Iqbal has been translated into Danish Language by Dr Huma Khan, a moment for pride for all of us that Iqbal's work will be introduced to Danish audience @dkinpk @PakinDenmark ,hats off to @ SikandaSIDDIQUE for hosting this https://t.co/BCj5tAXzOr",0.016964182,0.033367798
2700,1528100030644731910,"RT @IamJKambassador: سابق چٸیرمین کشمیر کمیٹی @ShehryarAfridi1
کی آٸی ایس ایف کے ہمراہ اسلام آباد پریس کلب کے سامنے جموں کشمیر لبریشن فرنٹ…",2022-05-21T19:46:52.000Z,272,0,0,ur,100.5575757575758,0.003706239424585779,ShehryarAfridi1,bottom 10%,,,,,,"RT @IamJKambassador: Former Chairman Kashmir Committee @ShehryarAfridi1
Jammu and Kashmir Liberation Front along with KISF in front of Islamabad Press Club.",0.04240986,0.2103785
2701,1527392184634331137,"RT @IKTodayPk: کوہاٹ کپتان کا 

#امپورٹڈ__حکومت___نامنظور @ShehryarAfridi1 https://t.co/G4LKBUFKSp",2022-05-19T20:54:09.000Z,305,0,0,ur,112.7575757575758,0.004155893472421553,ShehryarAfridi1,bottom 10%,https://t.co/G4LKBUFKSp,social media ,twitter,yes,yes,"RT @IKTodayPk: Kohat skipper's

#imported__government___disapproved @ShehryarAfridi1 https://t.co/G4LKBUFKSp",0.09033044,0.024386859
2702,1537747907507625987,Ministry of foreign affairs led by untiring @SMQureshiPTI pushed Pakistani effort upfront. Glowing tributes to many unsung heroes who fought on all fronts to foil enemy’s plan. I am surprised on response by @HinaRKhar though. Hope MoFA will fight for Pak not 4 corrupt lot,2022-06-17T10:44:05.000Z,77,6,354,en,141.9212121212121,0.005230774385578904,ShehryarAfridi1,bottom 10%,,,,,,Ministry of foreign affairs led by untiring @SMQureshiPTI pushed Pakistani effort upfront. Glowing tributes to many unsung heroes who fought on all fronts to foil enemy's plan. I am surprised on response by @HinaRKhar though. Hope MoFA will fight for Pak not 4 corrupt lot,0.18649188,0.4481183
2703,1542927363268280325,خودمختار پاکستان کے جلسہ عام میں شرکت کیلئے تحریک انصاف کوہاٹ کا اجلاس۔ کوہاٹ سے انصافیوں کی کثیر تعداد کل پریڈگراؤنڈ جلسہ عام میں شرکت کریگی۔ہم عوام کو مہنگائی کا عذاب دینے والی #امپورٹڈ_حکومٹ_نامنظور کو گھر بھیج کر دم لیں گے انشااللہ۔لٹیروں اور انکے ہینڈلرز کا یوم حساب قریب ہے۔ https://t.co/0vG3fVlG5d,2022-07-01T17:45:24.000Z,68,7,378,ur,146.4727272727273,0.005398529075059613,ShehryarAfridi1,bottom 10%,https://t.co/0vG3fVlG5d,social media ,twitter,yes,yes,"Tehreek-e-Insaf Kohat meeting to participate in public meeting of independent Pakistan. A large number of justices from Kohat will participate in the parade ground public meeting tomorrow. We will send home the #imported_government_that punishes the people with inflation and die, God willing. The day of reckoning for the looters and their handlers is near. https://t.co/0vG3fVlG5d",0.28547668,0.6537684
2704,1541673837053546498,"بلاول بھٹو زرداری نے مودی کو کشمیر کی قیمت پر بھارت سے مذاکرات اور تجارت کھولنے کی دعوت دی مگر مودی نے اسکا جواب پاکستان کو برکس ڈائیلاگ کے دعوت نامہ کو روک کردیا۔ مودی کی محبت میں تم جتنا بھی گرومودی نے ہمیشہ پاکستان کی پیٹھ میں چھرا گھونپنا ہے سمجھ جاؤ

https://t.co/j3bodsNN98",2022-06-28T06:44:20.000Z,103,17,327,ur,146.4909090909091,0.005399199200317193,ShehryarAfridi1,bottom 10%,https://t.co/j3bodsNN98,mainstream media,pakistan today,no,no,"Bilawal Bhutto Zardari invited Modi to open negotiations and trade with India at the cost of Kashmir, but Modi responded by blocking the invitation to BRICS dialogue to Pakistan. As much as you love Modi, understand that Guru Modi has always stabbed Pakistan in the back

https://t.co/j3bodsNN98",0.29771072,0.2870206
2705,1525552408318951427,https://t.co/Oh7LfZuWeUجس طرح کوہاٹ کی عوام میں جذبہ اور جنون دیکھ رہا ہوں، پاکستان کی حقیقی آزادی کی تحریک کے لئے ہر قربانی کے لئے تیار ہیں۔,2022-05-14T19:03:32.000Z,97,20,404,ur,169.4848484848485,0.006246684276069268,ShehryarAfridi1,bottom 10%,https://t.co/Oh7LfZuWeU,social media ,facebook,no,no,"https://t.co/Oh7LfZuWeU As I see passion and passion in the people of Kohat, they are ready to make any sacrifice for the true freedom movement of Pakistan.",0.08795626,0.6517025
2706,1544621694391836674,"Silencing the sane voices will not support the pol system of Pakistan. #ImranRiazKhan is a symbol of courage &amp; truth, it is a shock that a journalist has been arrested in day light, accused of patriotism, sanity, free speech. 
Current fascist Govt should immediately release him.",2022-07-06T09:58:04.000Z,104,8,411,en,170.4969696969697,0.006283987915407855,ShehryarAfridi1,bottom 10%,,,,,,"Silencing the sane voices will not support the pol system of Pakistan. #ImranRiazKhan is a symbol of courage &amp; truth, it is a shock that a journalist has been arrested in daylight, accused of patriotism, sanity, free speech.
Current fascist Govt should immediately release him.",0.2854835,0.85724694
2707,1537751796793344000,"🇵🇰 did whatever #FATF demanded but my personal engagement with process as Interior Minister revealed that #FATF is a tool to strangulate countries by western alliance with India. But Pakistan foiled the plot. If they’re serious, they wouldn’t plant a money launderer as PM of 🇵🇰",2022-06-17T10:59:33.000Z,114,8,422,en,177.660606060606,0.006548017266894136,ShehryarAfridi1,bottom 10%,,,,,,"🇵🇰 did whatever #FATF demanded but my personal engagement with process as Interior Minister revealed that #FATF is a tool to strangle countries by western alliance with India. But Pakistan foiled the plot. If they're serious, they wouldn't plant a money launderer as PM of 🇵🇰",0.30439767,0.58748215
2708,1522140238038065152,"#AshrafSehraiRemembered
Ashraf Sehrai achieved martyrdom on May 05, 2021 after Indian state murdered him under custody in Jammu part of the UN-designated disputed territory of Jammu and Kashmir.
His name will live forever &amp; Kashmiris will attain freedom InnShaAllah",2022-05-05T09:04:47.000Z,105,21,420,en,177.8,0.006553154893868912,ShehryarAfridi1,bottom 10%,,,,,,"#AshrafSehraiRemembered
Ashraf Sehrai achieved martyrdom on May 05, 2021 after the Indian state murdered him under custody in Jammu part of the UN-designated disputed territory of Jammu and Kashmir.
His name will live forever &amp; Kashmiris will attain freedom InShaAllah",0.14950264,0.63407284
2709,1526999288337014784,It is the need of the hour. Hats off to @Jhagra &amp; your team. No compromise on health facilities for all. Shine on https://t.co/q6LDzTUpUv,2022-05-18T18:52:55.000Z,93,13,455,en,181.8727272727272,0.006703262951566696,ShehryarAfridi1,bottom 10%,https://t.co/q6LDzTUpUv,social media ,twitter,yes,yes,It is the need of the hour. Hats off to @Jhagra &amp; your team. No compromise on health facilities for all. Shine on https://t.co/q6LDzTUpUv,0.010555492,0.19031641
2710,1549307712860815360,"امپورٹڈ وزیر اعظم کو ڈوبتی معیشت کی کوئی فکر نہیں۔ فکر ہے تو بس فارن فنڈنگ کیس کی ہے۔ روپیہ گذشتہ دو دن میں امریکی ڈالر کے مقابلے میں دس روپیہ گر گیا مگر اسے اپنی ڈوبتی حکومت بچانے کی پڑی ہے۔ کبھی زرداری کو فون کبھی فرشتوں سے مدد کی بھیک

ملک ڈوب رہا ہے اور نیرو بانسری بجا رہا ہے https://t.co/wPwQtzKUB3",2022-07-19T08:18:38.000Z,129,12,439,ur,189.8242424242424,0.006996331064214753,ShehryarAfridi1,bottom 10%,https://t.co/wPwQtzKUB3,unknown,missing url,na,na,"The imported prime minister is not worried about the sinking economy. If there is any concern, it is only about the foreign funding case. The rupee has depreciated by ten rupees against the US dollar in the past two days, but has had to save its sinking government. Sometimes calling Zardari, sometimes begging for help from the angels

The country is sinking and Nero is playing the flute https://t.co/wPwQtzKUB3",0.038519915,0.23829682
2711,1540239858068852737,"Bloodbath at Pakistan Stock Exchange 

Stocks crash after Govt announces Super Tax 
 
Market down by 2053 points 

40663 now

اور کتنی تباہی لاؤ گے؟ 

#BloodbathAtPSX
#SuperTaxDownsPSX 
#pdmgovtfailed",2022-06-24T07:46:13.000Z,137,18,431,en,192.1515151515151,0.007082107097184914,ShehryarAfridi1,bottom 10%,,,,,,"Bloodbath at Pakistan Stock Exchange

Stocks crash after Govt announces Super Tax
 
Market down by 2053 points

40663 now

And how much destruction will bring?

#BloodbathAtPSX
#SuperTaxDownsPSX
#pdmgovtfailed",0.055768944,0.18592413
2712,1545442815966076929,"I will be live on twitter space tonight at 10 PM PST, IA. Please Join https://t.co/Ay2wfyIEWZ",2022-07-08T16:20:54.000Z,64,60,575,en,223.7818181818182,0.008247901670287204,ShehryarAfridi1,bottom 10%,https://t.co/Ay2wfyIEWZ,social media ,twitter ,yes,yes,"I will be live on twitter space tonight at 10 PM PST, IA. Please Join https://t.co/Ay2wfyIEWZ",0.015142105,0.034010205
2713,1537747210334621702,Credits also to @Asad_Umar and @Hammad_Azhar for making critical decisions to foil designs of the enemy to economically strangulate Pakistan but they all failed - credit proactive and prudent foreign policy of Chairman @ImranKhanPTI.,2022-06-17T10:41:19.000Z,139,5,573,en,233.5454545454545,0.008607758933607339,ShehryarAfridi1,bottom 10%,,,,,,Credits also to @Asad_Umar and @Hammad_Azhar for making critical decisions to foil designs of the enemy to economically strangle Pakistan but they all failed - credit proactive and prudent foreign policy of Chairman @ImranKhanPTI.,0.13214645,0.6864511
2714,1549711850664873987,"کراچی اور اندرون سندھ کے غیور عوام ۔۔ تیار رہو 
چوروں اور لٹیروں سے آزادی کی جنگ لڑنے کا وقت آچکا ہے۔ 

لٹیروں سے جنگ 
عمران خان کے سنگ https://t.co/cBS4IIcYKw",2022-07-20T11:04:32.000Z,131,16,583,ur,237.2060606060606,0.008742677485466659,ShehryarAfridi1,bottom 10%,https://t.co/cBS4IIcYKw,social media ,twitter ,yes,yes,"The zealous people of Karachi and interior Sindh. Be prepared
The time has come to fight the war of freedom from thieves and robbers.

War with looters
Imran Khan's stone https://t.co/cBS4IIcYKw",0.25462922,0.42706734
2715,1526978555552628737,RT @IKTodayPk: گزشتہ دن کوہاٹ جلسہ گاہ میں کیو ہرطرف خاموشی اختیار کر گیا دیکھئے اس ویڈیو میں اور وہ مولانا صاحب بھی دیکھئے جو ہمیشہ کہتا ہ…,2022-05-18T17:30:32.000Z,643,0,0,ur,237.7151515151515,0.008761440992678882,ShehryarAfridi1,bottom 10%,,,,,,"RT @IKTodayPk: Yesterday there was silence everywhere in Kohat Jalsa Gah, see in this video and also see Maulana Sahib who always says...",0.112850055,0.15594575
2716,1547501005293686785,اپنے قائد @ImranKhanPTI کے زیر سایہ مسئلہ کشمیر کیلئے ہر عالمی اور علاقائی فورم پر تواناآواز اٹھائی اورلابنگ کی۔ #UNGA پر پہلی بار چئیرمین کشمیر کمیٹی نے آواز اٹھائی جبکہ اقوام متحدہ، او آئی سی، امریکہ، یورپ،برطانیہ، جنیوا سمیت تمام فورمز پر مسئلہ کشمیر کوازسرنو بلند کیا #Kashmir,2022-07-14T08:39:25.000Z,131,23,635,ur,255.8,0.00942799224888452,ShehryarAfridi1,bottom 10%,,,,,,"Under the shadow of its leader @ImranKhanPTI raised his voice and lobbied for the Kashmir issue at every global and regional forum. Chairman Kashmir Committee raised voice for the first time at #UNGA while re-raising the issue of Kashmir at all forums including United Nations, OIC, America, Europe, Britain, Geneva #Kashmir",0.019226074,0.13708587
2717,1535601485903544321,"RT @VeqarIslam: Need 2 earn &amp;add more $$$. Let us look at how much $ @pmln_org &amp; @PTIofficial added: 
2013 remittance:13.9B$
2018: 19.5B$…",2022-06-11T12:34:58.000Z,381,0,0,en,165.7927272727273,0.006698025551797839,Asad_Umar,bottom 10%,,,,,,"RT @VeqarIslam: Need 2 earn & add more $$$. Let us look at how much $ @pmln_org &amp; @PTIofficial added:
2013 remittance: 13.9B$
2018: 19.5B$…",0.017341165,0.19306624
2718,1543084035953594369,RT @PTIKhurshidAlam: پاکستان تحریک انصاف کے چیئرمین عمران خان کا خصوصی پیغام۔  براہ کرم عطیات کے تفصیلات کے لیے صرف ہمارے آفیشل اکاؤنٹس@PTI…,2022-07-02T04:07:57.000Z,709,0,0,ur,308.5224242424243,0.01246430476699388,Asad_Umar,bottom 10%,,,,,,RT @PTIKhurshidAlam: Special message from Pakistan Tehreek-e-Insaf Chairman Imran Khan. Please only visit our official accounts @PTI for donation details…,0.019980038,0.20631355
2719,1543508700501082112,"RT @PTIofficial: جاگ اٹھا ہے سارا وطن، شکریہ اسلام آباد راولپنڈی۔ 
 #پریڈ_گراؤنڈ_جلسہ https://t.co/t23wytSb3s",2022-07-03T08:15:25.000Z,944,0,0,ur,410.7830303030303,0.01659563286324714,Asad_Umar,bottom 10%,https://t.co/t23wytSb3s,social media ,twitter ,yes,yes,"RT @PTIofficial: The whole country has woken up, thank you Islamabad Rawalpindi.
 #parade_ground_meeting https://t.co/t23wytSb3s",0.11429678,0.18774755
2720,1549770185472622597,RT @PTI_KHI: “دیکھ لو یہ اس شہر کا علاقہ ہے جس پر 50سال سے قابض لوگوں کی لندن امریکہ اور دبئی میں جائدادیں ہیں” ۔ جنرل سیکریٹری پی ٹی آئی @…,2022-07-20T14:56:20.000Z,1171,0,0,ur,509.5624242424243,0.0205863200030322,Asad_Umar,bottom 10%,,,,,,"RT @PTI_KHI: ""Look this is the area of ​​the city occupied by people who have properties in London, America and Dubai for 50 years."" General Secretary PTI @…",0.019477395,0.45664868
2721,1549089668712497152,RT @Jhanzaib_S: جب ٹی وی پر خبریں چل رہی تھی اسد عمر کے گھر چھاپے کی تو میرے بیٹے نے مجھے میسیج کیا ابو کھڑے رہوں، تگڑے رہوں کیونکہ تم تاری…,2022-07-18T17:52:12.000Z,1358,0,0,ur,590.9357575757576,0.02387380236047629,Asad_Umar,bottom 10%,,,,,,"RT @Jhanzaib_S: When the news was playing on TV, Asad Umar's house was raided, my son texted me, Abu, stand still, stand still, because you...",0.10566349,0.29424194
2722,1540927532979335170,RT @PTIofficial: People of Sindh! Vote for PTI candidates in today’s LBEs &amp; eliminate the #ZardariMafia! #بلے_پہ_مہر https://t.co/AQjVAV8i5l,2022-06-26T05:18:47.000Z,1373,0,0,en,597.4630303030303,0.02413750415385416,Asad_Umar,bottom 10%,https://t.co/AQjVAV8i5l,social media ,twitter ,yes,yes,RT @PTIofficial: People of Sindh! Vote for PTI candidates in today's LBEs &amp; eliminate the #ZardariMafia! #बले_पुह_महर https://t.co/AQjVAV8i5l,0.28087774,0.121187
2723,1536727572037386241,"RT @PTIofficial: Chairman Imran Khan will be LIVE on Social Media platforms tomorrow (Wednesday, June 15) night at 9pm. If you'd like to as…",2022-06-14T15:09:38.000Z,1643,0,0,en,714.9539393939394,0.02888413643465577,Asad_Umar,bottom 10%,,,,,,"RT @PTIofficial: Chairman Imran Khan will be LIVE on Social Media platforms tomorrow (Wednesday, June 15) night at 9pm. If you'd like to…",0.02035702,0.14704646
2724,1530051216880939009,RT @AbSirfPakistan: ماشاءاللہ پاکستان تحریک انصاف اسلام آباد کی خواتین کے اس جزبے کو سلام https://t.co/vOY4M4b2fN,2022-05-27T05:00:11.000Z,1789,0,0,ur,778.4860606060606,0.03145083389020035,Asad_Umar,bottom 10%,https://t.co/vOY4M4b2fN,social media ,twitter ,yes,yes,RT @AbSirfPakistan: MashaAllah Salute to the women of Pakistan Tehreek-e-Insaf Islamabad https://t.co/vOY4M4b2fN,0.017089844,0.2772655
2725,1519984605465616385,Age old tactics of harassment to counter the written/spoken word. Never worked in the past. Never will. The right of journalists to express opinions is central to democracy .Those who don't like what is being said should counter by logic &amp; facts not harassment @MoeedNj @arsched https://t.co/qMbJge53dg,2022-04-29T10:19:04.000Z,636,80,1911,en,839.0630303030304,0.03389814323576253,Asad_Umar,bottom 10%,https://t.co/qMbJge53dg,social media ,twitter ,yes,yes,Age old tactics of harassment to counter the written/spoken word. Never worked in the past. Never will. The right of journalists to express opinions is central to democracy. Those who don't like what is being said should counter by logic &amp; facts not harassment @MoeedNj @arsched https://t.co/qMbJge53dg,0.11212669,0.2879085
2726,1545094598409986049,RT @PresOfPakistan: President has written to PM expressing alarm &amp; deep concern on abhorrent pressure being put on journalists for voicing…,2022-07-07T17:17:13.000Z,1947,0,0,en,847.24,0.03422849278044722,Asad_Umar,bottom 10%,,,,,,RT @PresOfPakistan: President has written to PM expressing alarm &amp; Deep concern on abhorrent pressure being put on journalists for voicing…,0.055026773,0.19435441
2727,1540390548355293195,RT @PTIofficial: Imported Govt failed to pressure Imran Khan &amp; PTI leaders via corruption cases as there wasn't any to be found. Their next…,2022-06-24T17:45:00.000Z,1950,0,0,en,848.5454545454546,0.0342812331391228,Asad_Umar,bottom 10%,,,,,,RT @PTIofficial: Imported Govt failed to pressure Imran Khan &amp; PTI leaders via corruption cases as there wasn't any to be found. Their next…,0.09568449,0.21041368
2728,1515716733293715462,Wishing all  Christians a happy easter,2022-04-17T15:40:04.000Z,299,82,2658,en,903.9527272727273,0.03651968674675431,Asad_Umar,bottom 10%,,,,,,Wishing all Christians a happy Easter,0.04216247,0.57443035
2729,1544167895659315200,Well done mahmood khan and taimur @Jhagra. The others do politics in the name of pukhtoons. PTI cares for every Pakistani as its duty and mission https://t.co/59xFYPsmNo,2022-07-05T03:54:50.000Z,628,26,2296,en,929.0642424242425,0.03753419186345056,Asad_Umar,bottom 10%,https://t.co/59xFYPsmNo,unknown,missing url,na,na,Well done mahmood khan and taimur @Jhagra. The others do politics in the name of Pukhtoons. PTI cares for every Pakistani as its duty and mission https://t.co/59xFYPsmNo,0.2667042,0.5680319
2730,1531531940372815872,"Ideas have to be fought with ideas. Opinions need to be countered with stronger opinion and facts. Brute suppression of dissenting voices of journalists has never worked. 
https://t.co/FYCp0ZWh0Q",2022-05-31T07:04:03.000Z,874,59,2353,en,1061.529696969697,0.04288579572371182,Asad_Umar,bottom 10%,https://t.co/FYCp0ZWh0Q,mainstream media,comittee to protect journalists,no,no,"Ideas have to be fought with ideas. Opinions need to be countered with stronger opinions and facts. Brute suppression of dissenting voices of journalists has never worked.
https://t.co/FYCp0ZWh0Q",0.030859824,0.32754058
2731,1549385487281954819,Yield on Pakistan's international bonds maturing in 2024 have now exceeded 50% after Fitch downgraded Pakistan ratings to negative. Clearly the international bond market is now betting on a default by Pakistan for the first time in our history. Ominous situation developing https://t.co/O8oYHcxTLX,2022-07-19T13:27:41.000Z,1219,81,2774,en,1336.770909090909,0.05400553964747894,Asad_Umar,bottom 10%,https://t.co/O8oYHcxTLX,mainstream media,augaf,yes,yes,Yield on Pakistan's international bonds maturing in 2024 have now exceeded 50% after Fitch downgraded Pakistan ratings to negative. Clearly the international bond market is now betting on a default by Pakistan for the first time in our history. Ominous situation developing https://t.co/O8oYHcxTLX,0.030977672,0.21561916
2732,1534579406349520897,"There are widespread complaints of votes being moved to constituencies, other than where people registered it. Please use the linked survey document to provide your feedback. This will help us formulate our actions including, if required, legal recourse 
https://t.co/7hcTuXVZt6",2022-06-08T16:53:36.000Z,1448,88,2555,en,1376.546666666667,0.05561248010238976,Asad_Umar,bottom 10%,https://t.co/7hcTuXVZt6,social media ,google form,no,no,"There are widespread complaints of votes being moved to constituencies, other than where people registered it. Please use the linked survey document to provide your feedback. This will help us formulate our actions including, if required, legal recourse
https://t.co/7hcTuXVZt6",0.006942749,0.016515447
2733,1527305126825709569,"RT @Hammad_Azhar: جمعہ 20 مئی 2022، شام 7 بجے

عمران خان صاحب کا اہم اعلان
براہ راست بابا گراؤنڈ اسلام پورہ سے بڑی سکرین پر دکھایا جائے گا۔…",2022-05-19T15:08:12.000Z,3181,0,0,ur,1384.21696969697,0.05592236031566647,Asad_Umar,bottom 10%,,,,,,"RT @Hammad_Azhar: Friday 20th May 2022, 7pm

Imran Khan's important announcement
Live broadcast from Baba Ground Islampura on big screen.…",0.031684756,0.1206542
2734,1538939563539943425,"RT @PresOfPakistan: President has not signed the bill amending NAB Ordinance. He wrote that as conceived originally, the bill took inspirat…",2022-06-20T17:39:18.000Z,3378,0,0,en,1469.941818181818,0.0593856438686958,Asad_Umar,bottom 10%,,,,,,"RT @PresOfPakistan: President has not signed the bill amending NAB Ordinance. He wrote that as conceived originally, the bill took inspiration…",0.028620722,0.1806428
2735,1533696635368361984,Had pushed very hard to get this much needed but long neglected project to this stage. Glad to see it finally happening https://t.co/jIr6uO2xve,2022-06-06T06:25:47.000Z,931,37,3802,en,1489.352727272727,0.06016984452220614,Asad_Umar,bottom 10%,https://t.co/jIr6uO2xve,social media ,twitter,yes,yes,Had pushed very hard to get this much needed but long neglected project to this stage. Glad to see it finally happening https://t.co/jIr6uO2xve,0.013382856,0.18547507
2736,1540909150074552320,One of the most exciting things in last couple of years was rapid increase in IT exports. This industry can revolutionize Pak economy. We had made plans for massive investment in training people in tech skills. Regressive measures in the new budget are threatening this growth. https://t.co/DiNUUDI28Z,2022-06-26T04:05:44.000Z,1302,81,3201,en,1493.483636363637,0.06033673323378122,Asad_Umar,bottom 10%,https://t.co/DiNUUDI28Z,mainstream media,pasha,yes,yes,One of the most exciting things in the last couple of years was the rapid increase in IT exports. This industry can revolutionize Pak economy. We had made plans for massive investment in training people in tech skills. Regressive measures in the new budget are threatening this growth. https://t.co/DiNUUDI28Z,0.016712861,0.028357472
2737,1531485438963236866,"India buying deeply discounted Russian oil to help reduce it's import bill and reduce burden on indian consumers. Shehbaz sharif needs to answer the nation why govt is not doing that and instead increasing prices and putting more burden on consumers 

https://t.co/FrlGsnvgJO",2022-05-31T03:59:16.000Z,1424,141,3512,en,1651.351515151515,0.06671459493690599,Asad_Umar,bottom 10%,https://t.co/FrlGsnvgJO,mainstream media,dawn,no,no,"India buying deeply discounted Russian oil to help reduce its import bill and reduce burden on Indian consumers. Shehbaz Sharif needs to answer the nation why govt is not doing that and instead increasing prices and putting more burden on consumers

https://t.co/FrlGsnvgJO",0.019980038,0.28012016
2738,1538530458211913728,"RT @PresOfPakistan: The President has not signed bill on EVMs &amp; Overseas Pakistanis voting that was returned to parliament, which met recen…",2022-06-19T14:33:40.000Z,3822,0,0,en,1663.149090909091,0.06719121695268068,Asad_Umar,bottom 10%,,,,,,"RT @PresOfPakistan: The President has not signed bill on EVMs &amp; Overseas Pakistanis voting that was returned to parliament, which met recen…",0.06104896,0.18629064
2739,1514969829119340550,RT @FarrukhHabibISF: حنیف عباسی کیس میں سپریم کورٹ نے فیصلہ دیا تھا ECPبغیرکسی امتیاز کہ تمام سیاسی جماعتوں کے پارٹی اکاؤنٹس کی شفاف، منصفا…,2022-04-15T14:12:08.000Z,3862,0,0,ur,1680.555151515152,0.06789442173502166,Asad_Umar,bottom 10%,,,,,,"RT @FarrukhHabibISF: In the Hanif Abbasi case, the Supreme Court had ruled that the ECP without discrimination should have transparent, fair and transparent party accounts of all political parties.",0.016838523,0.33426803
2740,1544316275228286980,بالکل صحیح کہا کوئی حیا ہوتی ہے، کوئی شرم ہوتی ہے، اور جھوٹ کی کوئی انتہا ہوتی ہے  #امپورٹڈ_حکومت_نامنظور https://t.co/TXcxQkH48z,2022-07-05T13:44:26.000Z,1818,91,3485,ur,1801.054545454546,0.0727625967922697,Asad_Umar,bottom 10%,https://t.co/TXcxQkH48z,social media ,twitter,yes,yes,"Rightly said, there is modesty, there is shame, and there is no end to lies #imported_governance_not approved https://t.co/TXcxQkH48z",0.11357342,0.27059782
2741,1520269509738835968,Ishaq dar calling sharp hike in interest rates since imported govt came in a daylight robbery. As a former finance minister he knows T bill yields are approved by finance minister not SBP. So he is actually accusing miftah ismail of daylight robbery. https://t.co/aVmclfa3V9,2022-04-30T05:11:11.000Z,1753,124,3564,en,1804.401212121212,0.07289780211288552,Asad_Umar,bottom 10%,https://t.co/aVmclfa3V9,mainstream media,state bank of pakistan,yes,yes,Ishaq dar calling sharp hike in interest rates since import govt came in a daylight robbery. As a former finance minister he knows T bill yields are approved by finance minister not SBP. So he is actually accusing Miftah Ismail of daylight robbery. https://t.co/aVmclfa3V9,0.075294,0.19333594
2742,1513765078260146178,RT @BilalAGhaffar: کراچی والوں تیاری شروع کرو آپ لوگوں کا جوش اور جذبہ دیکھ کر @ImranKhanPTI صاحب نے فیصلہ کیا ہے کہ وہ اتوار کے بجائے ایک…,2022-04-12T06:24:53.000Z,4323,0,0,ur,1881.16,0.07599885685150147,Asad_Umar,bottom 10%,,,,,,"RT @BilalAGhaffar: People of Karachi, start preparing, seeing the enthusiasm of your people, @ImranKhanPTI sir has decided that instead of Sunday, he will...",0.034041706,0.6300477
2743,1524633840798650368,خاتون mpa کو ہراساں کرنے کی شرمناک کوشش. یہ امپورٹد حکومت عوام کا دباؤ دیکھ کر بوکھلا گئ ہے. ان کے دن پورے ہونے والے ہیں #امپورٹڈ__حکومت__نامنظور https://t.co/b6ib5SEI9p,2022-05-12T06:13:28.000Z,1922,100,3644,ur,1893.757575757576,0.07650779886423613,Asad_Umar,bottom 10%,https://t.co/b6ib5SEI9p,social media ,twitter,yes,yes,Shameful attempt to harass female mpa. This imported government is overwhelmed by the pressure of the people. Their days are coming to an end #imported__governance__disapproved https://t.co/b6ib5SEI9p,0.25462922,0.6584092
2744,1543659045164400642,RT @ShireenMazari1: This is how a leader who believes in his nation's sovereignty replies to an agenda-driven Western news anchor for DW. N…,2022-07-03T18:12:50.000Z,4483,0,0,en,1950.784242424243,0.07881167598086539,Asad_Umar,bottom 10%,,,,,,RT @ShireenMazari1: This is how a leader who believes in his nation's sovereignty replies to an agenda-driven Western news anchor for DW. N…,0.044388983,0.42749447
2745,1548722285372215297,@mshafiquk 🙏,2022-07-17T17:32:21.000Z,0,0,3,und,0.3975694444444444,7.252730198964453e-06,QasimKhanSuri,bottom 10%,,,,,,RT @PTIofficial: Jaag utha hai sara watan! Scenes from Karachi!! #inflation_unapproved https://t.co/5lnDsjATeW,0.09351514,
2746,1525627469700575232,@MeenaGulKakar1 Security issues,2022-05-15T00:01:48.000Z,0,1,2,en,0.3975694444444444,7.252730198964453e-06,QasimKhanSuri,bottom 10%,,,,,,@MeenaGulKakar1 Security issues,0.0052463305,0.1185327
2747,1526385525975752704,@Iktherock47 امپورٹڈ حکومت نے 2022 میں تکمیل کے قریب کے تمام پراجیکٹس رکوا دیئے، انشاء اللہ الیکشن کے بعد اسپنی روڈ پر سابق وفاقی حکومت کے اسی بجٹ سے یہ کام مکمل کروائیں گے۔,2022-05-17T02:14:02.000Z,0,1,4,ur,0.6626157407407407,1.208788366494076e-05,QasimKhanSuri,bottom 10%,,,,,,"@Iktherock47 Imported government has stopped all the projects nearing completion in 2022, InshAllah will complete this work on Spinney Road after the election with the same budget as the former federal government.",0.034984488,0.10231945
2748,1548075404274978820,@QAziNOmi9 🙌,2022-07-15T22:41:52.000Z,0,0,6,und,0.7951388888888888,1.450546039792891e-05,QasimKhanSuri,bottom 10%,,,,,,"RT @PTIofficial: Thanks Lodharan!!
 #PunjabKaptaanKa https://t.co/1hcPNXPTii",,
2749,1517328190615822336,@Sheherb11510135 آمین ثم آمین,2022-04-22T02:23:25.000Z,0,3,8,fa,1.45775462962963,2.659334406286966e-05,QasimKhanSuri,bottom 10%,,,,,,"@Sheherb11510135 Amen, Amen",0.00304727,0.06029797
