,id,text,created_at,retweets,replies,likes,lang,score,norm_score,politican,rank,links,classification category,classification source,open in twitter [yes/no],verified from twitter only [yes/no],translated_text,toxicity score,inflammatory score
2311,1520323696728100864,Dolly tea party: https://t.co/1mDIQONB7T,2022-04-30T08:46:30.000Z,2,0,11,en,2.0,2.08639772999927e-05,ShazaFK,bottom 10%,https://t.co/1mDIQONB7T,social media,twitter,yes,yes,Dolly tea party: https://t.co/1mDIQONB7T,0.02107848,0.6150266
2312,1520058133732864000,Murder on my TL. https://t.co/HBjj2U2nBz,2022-04-29T15:11:15.000Z,2,0,9,en,2.0,2.08639772999927e-05,ShazaFK,bottom 10%,https://t.co/HBjj2U2nBz,social media,twitter,yes,yes,Murder on my TL. https://t.co/HBjj2U2nBz,0.29405528,0.4089543
2313,1519781769851060224,"RT @KhawajaTalha: People sharing this video, this is quite embarrassing. Narcissistic 
 that he is, he is responding to people paying Salaa…",2022-04-28T20:53:04.000Z,2,0,0,en,2.0,2.08639772999927e-05,ShazaFK,bottom 10%,,,,,,"RT @KhawajaTalha: People sharing this video, this is quite embarrassing. Narcissistic
 that he is, he is responding to people paying Salaa…",0.36095104,0.439051
2314,1517939620843245568,Thats quite the definition of every single he has been doing against his opponents. Not even half of the vile things he’s done are being done to him. https://t.co/TRo28AY3ZJ,2022-04-23T18:53:02.000Z,2,0,24,en,2.0,2.08639772999927e-05,ShazaFK,bottom 10%,https://t.co/TRo28AY3ZJ,unknown,missing url ,na ,na,Thats quite the definition of every single he has been doing against his opponents. Not even half of the vile things he's done are being done to him. https://t.co/TRo28AY3ZJ,0.09351514,0.7279288
2315,1517416330756255744,Don’t miss out Islamabad! https://t.co/Hbl9r35Vpf,2022-04-22T08:13:40.000Z,2,0,9,en,2.0,2.08639772999927e-05,ShazaFK,bottom 10%,https://t.co/Hbl9r35Vpf,social media,good things ,yes,yes,Don't miss out Islamabad! https://t.co/Hbl9r35Vpf,0.04760506,0.18074228
2316,1516309846525882369,"Inna lillah he wa inna ilaye he raajioon… 

Where are we going as a society 💔 https://t.co/FJtMOrI3Qm",2022-04-19T06:56:53.000Z,2,1,14,en,2.0,2.08639772999927e-05,ShazaFK,bottom 10%,https://t.co/FJtMOrI3Qm,mainstream media,24 news,yes,yes,"Inna lillah he wa inna ilaye he raajioon…

Where are we going as a society 💔 https://t.co/FJtMOrI3Qm",0.03357032,0.20233212
2317,1515241409145901060,"IHC ordered it. Contempt of court much? 
Not that you guys respect any institution… https://t.co/SDOqJOJqiw",2022-04-16T08:11:18.000Z,2,1,18,en,2.0,2.08639772999927e-05,ShazaFK,bottom 10%,https://t.co/SDOqJOJqiw,unknown,missing url ,na ,na,"IHC ordered it. Contempt of court much?
Not that you guys respect any institution… https://t.co/SDOqJOJqiw",0.06065326,0.33378738
2318,1514905471479869440,"‘IK theek hai uski team kharab hai’ fad must be put to rest.

He gives cabinet positions based on how foul your language is, how much violence you’ve incited, how personal you’ve gotten against political opponents.

He is foul himself. And corrupt. And he supports it all! https://t.co/UPyITSeyoA",2022-04-15T09:56:24.000Z,2,2,14,en,2.0,2.08639772999927e-05,ShazaFK,bottom 10%,https://t.co/UPyITSeyoA,mainstream media,ary news,yes,yes,"'IK theek hai uski team kharab hai' fad must be put to rest.

He gives cabinet positions based on how foul your language is, how much violence you've incited, how personal you've gotten against political opponents.

He is foul himself. And corrupt. And he supports it all! https://t.co/UPyITSeyoA",0.37955463,0.62830913
2319,1514337314696462336,#وزیرِاعظم_شہبازشریف https://t.co/VOsZOvhOnH,2022-04-13T20:18:45.000Z,2,0,13,qht,2.0,2.08639772999927e-05,ShazaFK,bottom 10%,https://t.co/VOsZOvhOnH,social media,twitter,yes,yes,#Wazir-e-Azam_ShahbazSharif https://t.co/VOsZOvhOnH,,
2320,1512375382921596935,This.. https://t.co/vvX383TeVg,2022-04-08T10:22:44.000Z,2,2,16,en,2.0,2.08639772999927e-05,ShazaFK,bottom 10%,https://t.co/vvX383TeVg,mainstream media,geo news,yes,yes,This.. https://t.co/vvX383TeVg,0.017089844,0.13067114
2321,1511353455876653059,This. https://t.co/SluamigT5W,2022-04-05T14:41:58.000Z,2,1,17,en,2.0,2.08639772999927e-05,ShazaFK,bottom 10%,https://t.co/SluamigT5W,unknown,missing url ,na ,na,This. https://t.co/SluamigT5W,0.0077281278,0.148191
2322,1509796608505958420,Says the minister in every gov: https://t.co/d8rPEEiQ5U,2022-04-01T07:35:36.000Z,2,0,12,en,2.0,2.08639772999927e-05,ShazaFK,bottom 10%,https://t.co/d8rPEEiQ5U,mainstream media,abb tak news,yes,yes,Says the minister in every gov: https://t.co/d8rPEEiQ5U,0.015016444,0.4282986
2323,1516887749919490048,@rajabilaladv5 Done ✅.,2022-04-20T21:13:16.000Z,0,6,10,en,1.978891279844246,4.565896697651141e-05,hinaparvezbutt,bottom 10%,,,,,,@rajabilaladv5 Done ✅.,,
2324,1538756882072059904,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 20-Jun-22, 09:46:44
 
🥇 @hinaparvezbutt
🥈 @OfficialDGISPR
🥉 @Marriyum_A
4…",2022-06-20T05:33:24.000Z,3,0,0,en,2.257915770058407,5.209690023443605e-05,hinaparvezbutt,bottom 10%,,,,,,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 20-Jun-22, 09:46:44
 
🥇 @hinaparvezbutt
🥈 @OfficialDGISPR
🥉 @Marriyum_A
4…",0.103494145,0.06736125
2325,1538739383389540352,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 20-Jun-22, 08:46:44
 
🥇 @hinaparvezbutt
🥈 @ImranRiazKhan
🥉 @OfficialDGISP…",2022-06-20T04:23:52.000Z,3,0,0,en,2.257915770058407,5.209690023443605e-05,hinaparvezbutt,bottom 10%,,,,,,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 20-Jun-22, 08:46:44
 
🥇 @hinaparvezbutt
🥈 @ImranRiazKhan
🥉 @OfficialDGISP…",0.10522962,0.06952773
2326,1529761620595036162,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 26-May-22, 13:46:47
 
🥇 @hinaparvezbutt
🥈 @ImranKhanPTI
🥉 @GFarooqi
4 @ii…",2022-05-26T09:49:26.000Z,5,0,0,en,3.763192950097345,8.682816705739342e-05,hinaparvezbutt,bottom 10%,,,,,,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 26-May-22, 13:46:47
 
🥇 @hinaparvezbutt
🥈 @ImranKhanPTI
🥉 @GFarooqi
4 @ii…",0.1013248,
2327,1516319846937595909,"RT @Dr_Khan: ""The great wisdom of life is to realize that we can be the master of the things that try to enslave us."" 
- Paulo Coelho, #The…",2022-04-19T07:36:38.000Z,5,0,0,en,3.763192950097345,8.682816705739342e-05,hinaparvezbutt,bottom 10%,,,,,,"RT @Dr_Khan: ""The great wisdom of life is to realize that we can be the master of the things that try to enslave us.""
- Paulo Coelho, #The…",0.11119666,0.43398663
2328,1525926985591029761,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 16-May-22, 00:46:44
 
🥇 @MaryamNSharif
🥈 @ImranKhanPTI
🥉 @hinaparvezbutt…",2022-05-15T19:51:58.000Z,6,0,0,en,4.515831540116815,0.0001041938004688721,hinaparvezbutt,bottom 10%,,,,,,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 16-May-22, 00:46:44
 
🥇 @MaryamNSharif
🥈 @ImranKhanPTI
🥉 @hinaparvezbutt…",0.1013248,
2329,1550054807091773440,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 21-Jul-22, 14:46:45
 
🥇 @hinaparvezbutt
🥈 @HamidMirPAK
🥉 @AnsarAAbbasi
4…",2022-07-21T09:47:19.000Z,7,0,0,en,5.268470130136284,0.0001215594338803508,hinaparvezbutt,bottom 10%,,,,,,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 21-Jul-22, 14:46:45
 
🥇 @hinaparvezbutt
🥈 @HamidMirPAK
🥉 @AnsarAAbbasi
4…",0.1013248,0.06749806
2330,1536741910702084102,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 14-Jun-22, 19:46:45
 
🥇 @hinaparvezbutt
🥈 @ImranKhanPTI
🥉 @MaryamNSharif…",2022-06-14T16:06:37.000Z,7,0,0,en,5.268470130136284,0.0001215594338803508,hinaparvezbutt,bottom 10%,,,,,,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 14-Jun-22, 19:46:45
 
🥇 @hinaparvezbutt
🥈 @ImranKhanPTI
🥉 @MaryamNSharif…",0.1013248,
2331,1524295587792887808,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 11-May-22, 12:46:44
 
🥇 @KhSaad_Rafique
🥈 @hinaparvezbutt
🥉 @ImranKhanPTI…",2022-05-11T07:49:22.000Z,7,0,0,en,5.268470130136284,0.0001215594338803508,hinaparvezbutt,bottom 10%,,,,,,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 11-May-22, 12:46:44
 
🥇 @KhSaad_Rafique
🥈 @hinaparvezbutt
🥉 @ImranKhanPTI…",0.1013248,
2332,1537507377301581824,@Kh_ImranNazir Enjoy!,2022-06-16T18:48:18.000Z,0,10,36,en,5.689312429552206,0.0001312695300574703,hinaparvezbutt,bottom 10%,,,,,,@Kh_ImranNazir Enjoy!,0.013005874,0.0914316
2333,1525895585026682880,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 15-May-22, 21:46:45
 
🥇 @MaryamNSharif
🥈 @ImranKhanPTI
🥉 @hinaparvezbutt…",2022-05-15T17:47:11.000Z,8,0,0,en,6.021108720155753,0.0001389250672918295,hinaparvezbutt,bottom 10%,,,,,,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 15-May-22, 21:46:45
 
🥇 @MaryamNSharif
🥈 @ImranKhanPTI
🥉 @hinaparvezbutt…",0.10045706,
2334,1520674469970386945,"RT @HassanNaqvi5: My Big three feature for @BOLNewsOfficial with quotes from @fkkundi @hinaparvezbutt @ZainHQ 

https://t.co/3oCxRnkQvc",2022-05-01T08:00:21.000Z,8,0,0,en,6.021108720155753,0.0001389250672918295,hinaparvezbutt,bottom 10%,https://t.co/3oCxRnkQvc,mainstream media,bol news,no,yes,"RT @HassanNaqvi5: My Big three feature for @BOLNewsOfficial with quotes from @fkkundi @hinaparvezbutt @ZainHQ

https://t.co/3oCxRnkQvc",0.054779384,0.10272944
2335,1511748222556942337,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 06-Apr-22, 21:46:45
 
🥇 @MaryamNSharif
🥈 @ImranKhanPTI
🥉 @hinaparvezbutt…",2022-04-06T16:50:37.000Z,8,0,0,en,6.021108720155753,0.0001389250672918295,hinaparvezbutt,bottom 10%,,,,,,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 06-Apr-22, 21:46:45
 
🥇 @MaryamNSharif
🥈 @ImranKhanPTI
🥉 @hinaparvezbutt…",0.10045706,
2336,1510223323032350724,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 02-Apr-22, 16:46:44
 
🥇 @ImranKhanPTI
🥈 @fawadchaudhry
🥉 @hinaparvezbutt…",2022-04-02T11:51:13.000Z,8,0,0,en,6.021108720155753,0.0001389250672918295,hinaparvezbutt,bottom 10%,,,,,,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 02-Apr-22, 16:46:44
 
🥇 @ImranKhanPTI
🥈 @fawadchaudhry
🥉 @hinaparvezbutt…",0.11088664,
2337,1537035555758022657,RT @NaveedNeedei: Watch @hinaparvezbutt tonight with Ahmed Ali Butt #Superover only on @SAMAATV #Hinabutt #PMLN #AhmedAliButt https://t.co/…,2022-06-15T11:33:27.000Z,9,0,0,en,6.773747310175222,0.0001562907007033082,hinaparvezbutt,bottom 10%,https://t.co/,unknown,incomplete url ,na ,na,RT @NaveedNeedei: Watch @hinaparvezbutt tonight with Ahmed Ali Butt #Superover only on @SAMAATV #Hinabutt #PMLN #AhmedAliButt https://t.co/…,0.16678599,0.14666428
2338,1512891171772715008,@abubakarumer @SaniaaAshiq @CMShehbaz MA ❤️🧿,2022-04-09T20:32:18.000Z,3,9,32,und,7.328824674659288,0.0001690980031117466,hinaparvezbutt,bottom 10%,,,,,,@abubakarumer @SaniaaAshiq @CMShehbaz MA ❤️🧿,,
2339,1538930020265119744,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 20-Jun-22, 21:46:44
 
🥇 @ImranRiazKhan
🥈 @hinaparvezbutt
🥉 @MaryamNSharif…",2022-06-20T17:01:23.000Z,10,0,0,en,7.526385900194691,0.0001736563341147868,hinaparvezbutt,bottom 10%,,,,,,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 20-Jun-22, 21:46:44
 
🥇 @ImranRiazKhan
🥈 @hinaparvezbutt
🥉 @MaryamNSharif…",0.103928015,
2340,1535301765461065729,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 10-Jun-22, 20:46:45
 
🥇 @MaryamNSharif
🥈 @hinaparvezbutt
🥉 @CMShehbaz
4 @…",2022-06-10T16:44:00.000Z,10,0,0,en,7.526385900194691,0.0001736563341147868,hinaparvezbutt,bottom 10%,,,,,,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 10-Jun-22, 20:46:45
 
🥇 @MaryamNSharif
🥈 @hinaparvezbutt
🥉 @CMShehbaz
4 @…",0.10002319,
2341,1527168248864980992,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 19-May-22, 08:46:45
 
🥇 @hinaparvezbutt
🥈 @ImranKhanPTI
🥉 @ImranRiazKhan…",2022-05-19T06:04:18.000Z,10,0,0,en,7.526385900194691,0.0001736563341147868,hinaparvezbutt,bottom 10%,,,,,,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 19-May-22, 08:46:45
 
🥇 @hinaparvezbutt
🥈 @ImranKhanPTI
🥉 @ImranRiazKhan…",0.102192536,
2342,1526955570858979328,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 18-May-22, 20:46:45
 
🥇 @MaryamNSharif
🥈 @hinaparvezbutt
🥉 @ImranKhanPTI…",2022-05-18T15:59:12.000Z,10,0,0,en,7.526385900194691,0.0001736563341147868,hinaparvezbutt,bottom 10%,,,,,,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 18-May-22, 20:46:45
 
🥇 @MaryamNSharif
🥈 @hinaparvezbutt
🥉 @ImranKhanPTI…",0.09915545,
2343,1526526866751905793,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 17-May-22, 15:46:45
 
🥇 @hinaparvezbutt
🥈 @MaryamNSharif
🥉 @ImranRiazKhan…",2022-05-17T11:35:41.000Z,10,0,0,en,7.526385900194691,0.0001736563341147868,hinaparvezbutt,bottom 10%,,,,,,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 17-May-22, 15:46:45
 
🥇 @hinaparvezbutt
🥈 @MaryamNSharif
🥉 @ImranRiazKhan…",0.10566349,
2344,1535217283332812802,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 10-Jun-22, 14:46:46
 
🥇 @hinaparvezbutt
🥈 @MaryamNSharif
🥉 @ImranKhanPTI…",2022-06-10T11:08:17.000Z,11,0,0,en,8.27902449021416,0.0001910219675262655,hinaparvezbutt,bottom 10%,,,,,,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 10-Jun-22, 14:46:46
 
🥇 @hinaparvezbutt
🥈 @MaryamNSharif
🥉 @ImranKhanPTI…",0.10739898,
2345,1516103361069690885,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 18-Apr-22, 20:46:44
 
🥇 @MaryamNSharif
🥈 @ImranKhanPTI
🥉 @hinaparvezbutt…",2022-04-18T17:16:23.000Z,11,0,0,en,8.27902449021416,0.0001910219675262655,hinaparvezbutt,bottom 10%,,,,,,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 18-Apr-22, 20:46:44
 
🥇 @MaryamNSharif
🥈 @ImranKhanPTI
🥉 @hinaparvezbutt…",0.10045706,
2346,1532021784186322945,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 01-Jun-22, 19:46:47
 
🥇 @MaryamNSharif
🥈 @hinaparvezbutt
🥉 @ImranRiazKhan…",2022-06-01T15:30:31.000Z,12,0,0,en,9.03166308023363,0.0002083876009377442,hinaparvezbutt,bottom 10%,,,,,,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 01-Jun-22, 19:46:47
 
🥇 @MaryamNSharif
🥈 @hinaparvezbutt
🥉 @ImranRiazKhan…",0.1013248,
2347,1525734767089573891,"RT @Shahood_PMLN: وقتِ رخصت رونا لازم ہے!
⁦@hinaparvezbutt⁩ 🙌🏻🙌🏻 https://t.co/PjXzygilZ8",2022-05-15T07:08:09.000Z,12,0,0,ur,9.03166308023363,0.0002083876009377442,hinaparvezbutt,bottom 10%,https://t.co/PjXzygilZ8,mainstream media,jang ,no,yes,"RT @Shahood_PMLN: It is necessary to cry during leave!
@hinaparvezbutt 🙌🏻🙌🏻 https://t.co/PjXzygilZ8",0.051068526,0.04548964
2348,1513492020186206211,"RT @AsadHashim: Pakistan's parliament has elected the PML-N's Shehbaz Sharif, brother to three-time prime minister Nawaz Sharif, as prime m…",2022-04-11T12:19:51.000Z,12,0,0,en,9.03166308023363,0.0002083876009377442,hinaparvezbutt,bottom 10%,,,,,,"RT @AsadHashim: Pakistan's parliament has elected the PML-N's Shehbaz Sharif, brother to three-time prime minister Nawaz Sharif, as prime m…",0.013822667,0.276479
2349,1513269848310272005,RT @yfayyaz: Part1: I don't talk on #Politics but i think in the current situation #Pakistan i have add my opinion which i would like to se…,2022-04-10T21:37:01.000Z,12,0,0,en,9.03166308023363,0.0002083876009377442,hinaparvezbutt,bottom 10%,,,,,,RT @yfayyaz: Part1: I don't talk on #Politics but I think in the current situation #Pakistan i have added my opinion which i would like to see…,0.046120718,0.19333118
2350,1517923265167167490,"RT @ygapakistan: We are honored to announce that Mr. Raza Rumi has joined YGA Council of Mentors.

#YouthGeneralAssembly 
#YGAPakistan 
#Co…",2022-04-23T17:48:02.000Z,13,0,0,en,9.784301670253098,0.0002257532343492229,hinaparvezbutt,bottom 10%,,,,,,"RT @ygapakistan: We are honored to announce that Mr. Raza Rumi has joined YGA Council of Mentors.

#YouthGeneralAssembly
#YGAPakistan
#Co…",0.013131535,0.09361308
2351,1510343404915408900,"RT @The_Nation: Will Hamza Shahbaz, the leader of the opposition in the Punjab Assembly become the new Chief Minister of Punjab? He is also…",2022-04-02T19:48:23.000Z,13,0,0,en,9.784301670253098,0.0002257532343492229,hinaparvezbutt,bottom 10%,,,,,,"RT @The_Nation: Will Hamza Shahbaz, the leader of the opposition in the Punjab Assembly become the new Chief Minister of Punjab? He is also…",0.014136819,0.32033432
2352,1533821812810821632,"RT @The_Nation: Bani Gala was headquarters for corrupt practices during PTI govt's term: Maryam Nawaz
https://t.co/RF17vhiGAX
@MaryamNShari…",2022-06-06T14:43:11.000Z,14,0,0,en,10.53694026027257,0.0002431188677607016,hinaparvezbutt,bottom 10%,https://t.co/RF17vhiGAX,mainstream media,the nation,no,no,"RT @The_Nation: Bani Gala was headquarters for corrupt practices during PTI govt's term: Maryam Nawaz
https://t.co/RF17vhiGAX
@MaryamNShari…",0.2648175,0.21934637
2353,1516320639237472260,@TalpurTaimur Bahut Mubarak MA! Going in the last Ashra which is starting on Friday is a big big blessing. May Allah Rehmat be on u and your family. Pray for forgiveness for all.,2022-04-19T07:39:46.000Z,3,9,63,en,11.16292652935751,0.0002575622516287374,hinaparvezbutt,bottom 10%,,,,,,@TalpurTaimur Bahut Mubarak MA! Going in the last Ashra which is starting on Friday is a big big blessing. May Allah Rehmat be upon you and your family. Pray for forgiveness for all.,0.012440401,0.6193104
2354,1544020801888079872,RT @KabirTajPMLN: (3) https://t.co/IU9OmBVmLh,2022-07-04T18:10:20.000Z,15,0,0,und,11.28957885029204,0.0002604845011721803,hinaparvezbutt,bottom 10%,https://t.co/IU9OmBVmLh,social media,twitter,yes,no,RT @KabirTajPMLN: (3) https://t.co/IU9OmBVmLh,0.008796243,0.13178988
2355,1526983086860546050,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 18-May-22, 22:46:45
 
🥇 @MaryamNSharif
🥈 @hinaparvezbutt
🥉 @ImranKhanPTI…",2022-05-18T17:48:32.000Z,15,0,0,en,11.28957885029204,0.0002604845011721803,hinaparvezbutt,bottom 10%,,,,,,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 18-May-22, 22:46:45
 
🥇 @MaryamNSharif
🥈 @hinaparvezbutt
🥉 @ImranKhanPTI…",0.09915545,
2356,1526272614662012928,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 16-May-22, 20:46:44
 
🥇 @MaryamNSharif
🥈 @hinaparvezbutt
🥉 @ImranKhanPTI…",2022-05-16T18:45:22.000Z,15,0,0,en,11.28957885029204,0.0002604845011721803,hinaparvezbutt,bottom 10%,,,,,,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 16-May-22, 20:46:44
 
🥇 @MaryamNSharif
🥈 @hinaparvezbutt
🥉 @ImranKhanPTI…",0.10002319,
2357,1550095148771680256,"RT @TheSaadKaiser: Even @hinaparvezbutt liked the video, it shows that we appreciate humour in the party. She’s an amazing young politician…",2022-07-21T12:27:37.000Z,16,0,0,en,12.04221744031151,0.0002778501345836589,hinaparvezbutt,bottom 10%,,,,,,"RT @TheSaadKaiser: Even @hinaparvezbutt liked the video, it shows that we appreciate humor in the party. She's an amazing young politician...",0.03545588,0.110696636
2358,1512853980518494213,RT @mianadilsonu: عدلیہ کے فیصلے پہ اپنا موقف دیتے ہوئے دوستوں کے ہمراہ https://t.co/YWH7FhgCLc,2022-04-09T18:04:31.000Z,16,0,0,ur,12.04221744031151,0.0002778501345836589,hinaparvezbutt,bottom 10%,https://t.co/YWH7FhgCLc,social media,twitter,yes,yes,RT @mianadilsonu: Giving his position on the decision of the judiciary with friends https://t.co/YWH7FhgCLc,0.015519086,0.28567877
2359,1511383943110709254,RT @AbbTakk: #MaryamNawaz #PMImranKhan https://t.co/GM3t7Ad0Fv,2022-04-05T16:43:06.000Z,16,0,0,qme,12.04221744031151,0.0002778501345836589,hinaparvezbutt,bottom 10%,https://t.co/GM3t7Ad0Fv,mainstream media,abb takk news,yes,yes,RT @AbbTakk: #MaryamNawaz #PMImranKhan https://t.co/GM3t7Ad0Fv,,
2360,1532111922329698304,@cheenaagha @thedockhan MA ❤️🧿,2022-06-01T21:28:42.000Z,3,12,70,und,12.39973357926017,0.000286099105989057,hinaparvezbutt,bottom 10%,,,,,,@cheenaagha @thedockhan MA ❤️🧿,,
2361,1531388077754798081,"RT @Dr_Khan: ""Dig deep and empower yourself today. Stand in your inner strength. Be uniquely you.” 
- Amy Leigh Mercree",2022-05-30T21:32:24.000Z,17,0,0,en,12.79485603033097,0.0002952157679951376,hinaparvezbutt,bottom 10%,,,,,,"RT @Dr_Khan: ""Dig deep and empower yourself today. Stand in your inner strength. Be uniquely you.""
- Amy Leigh Mercree",0.021196328,0.25026703
2362,1527376121821442061,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 20-May-22, 00:46:44
 
🥇 @MaryamNSharif
🥈 @GFarooqi
🥉 @hinaparvezbutt
4 @I…",2022-05-19T19:50:19.000Z,17,0,0,en,12.79485603033097,0.0002952157679951376,hinaparvezbutt,bottom 10%,,,,,,"RT @TopTrendsWatch: Trending People/Mentions/Users in Pakistan on 20-May-22, 00:46:44
 
🥇 @MaryamNSharif
🥈 @GFarooqi
🥉 @hinaparvezbutt
4 @I…",0.09828771,
2363,1515253479048200193,RT @UsmanCh7575: یہ ہے غنڈہ گردی !!!پی ٹی آئی کے ایم پی ایز کا ڈپٹی سپیکر پر حملہ۔۔۔ تھپڑ اور مکے مارے۔۔۔  جاہلوں نے آئین کی کتابوں کو پھاڑ…,2022-04-16T08:59:16.000Z,18,0,0,ur,13.54749462035044,0.0003125814014066163,hinaparvezbutt,bottom 10%,,,,,,RT @UsmanCh7575: This is hooliganism!!! PTI MPs attack on Deputy Speaker. Slap and punch. Ignorant people tore the books of the constitution...,0.6027529,0.69914615
2364,1512860662304845835,RT @SherJawanPMLN: @cheenaagha taking strong stance on supreme court’s verdict and pledging to stand tall with constitution. https://t.co/I…,2022-04-09T18:31:04.000Z,18,0,0,en,13.54749462035044,0.0003125814014066163,hinaparvezbutt,bottom 10%,https://t.co/I,unknown,incomplete url,na,na,RT @SherJawanPMLN: @cheenaagha taking strong stance on supreme court's verdict and pledging to stand tall with constitution. https://t.co/I…,0.010429831,0.2033989
2365,1512097008026271751,RT @ShowbizAndNewz: Our beautiful @hinaparvezbutt just after the historical verdict by #SupremeCourtofpakistan ❤️🇵🇰 https://t.co/lanPxBJbsV,2022-04-07T15:56:34.000Z,18,0,0,en,13.54749462035044,0.0003125814014066163,hinaparvezbutt,bottom 10%,https://t.co/lanPxBJbsV,social media,twitter,yes,yes,RT @ShowbizAndNewz: Our beautiful @hinaparvezbutt just after the historical verdict by #SupremeCourtofpakistan ❤️🇵🇰 https://t.co/lanPxBJbsV,0.030506283,0.021689279
2366,1512891115359326208,@SaniaaAshiq @HUSAINZESHAN12 MA 🧿❤️,2022-04-09T20:32:04.000Z,6,3,73,und,13.91556511937698,0.0003210738936073013,hinaparvezbutt,bottom 10%,,,,,,@SaniaaAshiq @HUSAINZESHAN12 MA 🧿❤️,,
2367,1538107732473135109,@Amina_HSheikh @ThePreCambrian Best of Luck!,2022-06-18T10:33:54.000Z,6,12,65,en,14.03924582436725,0.0003239275790433333,hinaparvezbutt,bottom 10%,,,,,,@Amina_HSheikh @ThePreCambrian Best of Luck!,0.006942749,0.1763494
2368,1544020793159745536,RT @KabirTajPMLN: (2) https://t.co/0olmt0Gh1E,2022-07-04T18:10:18.000Z,19,0,0,und,14.30013321036991,0.000329947034818095,hinaparvezbutt,bottom 10%,https://t.co/0olmt0Gh1E,social media,twitter,yes,no,RT @KabirTajPMLN: (2) https://t.co/0olmt0Gh1E,0.009864358,0.14569566
2369,1540365305314422784,"RT @PTVNewsOfficial: Watch : ""Shahrah e Dastoor""
@MonaAlamm
@hinaparvezbutt
@razarumi
@jamshediqbalch
@ahaidergilani86 https://t.co/4g6YtF4…",2022-06-24T16:04:42.000Z,19,0,0,en,14.30013321036991,0.000329947034818095,hinaparvezbutt,bottom 10%,https://t.co/4g6YtF4,unknown,incomplete url,na,na,"RT @PTVNewsOfficial: Watch : ""Shahrah e Dastoor""
@MonaAlamm
@hinaparvezbutt
@razarumi
@jamshediqbalch
@ahaidergilani86 https://t.co/4g6YtF4…",,
2370,1539244584722636805,"RT @rasalapk: An international Google delegation of Google Cloud, Google for Education, and Google Workspace teams based from Singapore, Ma…",2022-06-21T13:51:21.000Z,19,0,0,en,14.30013321036991,0.000329947034818095,hinaparvezbutt,bottom 10%,,,,,,"RT @rasalapk: An international Google delegation of Google Cloud, Google for Education, and Google Workspace teams based from Singapore, Ma…",0.01822079,0.042906288
2371,1517990153754746880,"RT @SherJawanPMLN: INSHALLAH! We Sher Jawan will be there to welcome our beloved leaders.
Are you ready Sherjawans???
@ChMMughees1 @MuaazAs…",2022-04-23T22:13:50.000Z,19,0,0,en,14.30013321036991,0.000329947034818095,hinaparvezbutt,bottom 10%,,,,,,"RT @SherJawanPMLN: INSHALLAH! We Sher Jawan will be there to welcome our beloved leaders.
Are you ready Sherjawans???
@ChMMughees1 @MuaazAs…",0.03357032,0.23345864
